description,category,risk_score,is_high_risk
Recibimos mensajes de un número desconocido haciendo preguntas personales a mi hija.,contacto_inapropiado,0.475949748129351,0
Quedó en ver a mi hija en un centro comercial sin nuestro permiso. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.9314816206399215,1
"Le dijo a mi hija 'no le cuentes a tus papás, es nuestro secreto'. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.7912392789041067,1
Recibimos mensajes de un número desconocido haciendo preguntas personales a mi hija.,contacto_inapropiado,0.4270910253689787,0
Este usuario se hace pasar por compañero de colegio para ganar confianza y luego pide fotos. Fue muy insistente y usó frases de secreto y confianza.,grooming,0.8578648247559542,1
Recibimos mensajes de un número desconocido haciendo preguntas personales a mi hija.,contacto_inapropiado,0.42956012442512037,0
Recibimos mensajes de un número desconocido haciendo preguntas personales a mi hija.,contacto_inapropiado,0.6152404104353026,1
"Le dijo a mi hija 'no le cuentes a tus papás, es nuestro secreto'. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.7879657473155535,1
Le dijeron a mi hijo que enviara fotos sin ropa para demostrar confianza. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.8653979650552619,1
Recibimos mensajes de un número desconocido haciendo preguntas personales a mi hija.,contacto_inapropiado,0.6196725595100963,1
Propuso encontrarse con mi hijo en un parque después de clases. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.943608747366218,1
Le dijeron a mi hijo que enviara fotos sin ropa para demostrar confianza. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.7147063499485683,1
"Le pidieron fotos a mi hija de 12 años por WhatsApp, diciendo que era para un juego. Fue muy insistente y usó frases de secreto y confianza.",solicitud_material,0.7451343292563327,1
Un contacto solicitó videos íntimos a cambio de dinero y regalos. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.8446560159650005,1
Un desconocido contactó a mi hijo por WhatsApp diciendo que quería ser su amigo.,contacto_inapropiado,0.4172666497159244,0
"Le dijo a mi hija 'no le cuentes a tus papás, es nuestro secreto'. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.766927706125755,1
Recibimos mensajes de un número desconocido haciendo preguntas personales a mi hija.,contacto_inapropiado,0.4035703448517391,0
Propuso encontrarse con mi hijo en un parque después de clases. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.8756950331877746,1
Este usuario se hace pasar por compañero de colegio para ganar confianza y luego pide fotos. Fue muy insistente y usó frases de secreto y confianza.,grooming,0.8456562391111448,1
"Le dijo a mi hija 'no le cuentes a tus papás, es nuestro secreto'. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.8195528392225387,1
Insistió en reunirse a solas con mi hijo en su casa. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.8102264703656639,1
"Primero fue amable, luego empezó a decirle que sus padres no la entendían. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.8923033878628578,1
Insistió en reunirse a solas con mi hijo en su casa. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.8296126388671874,1
Un contacto solicitó videos íntimos a cambio de dinero y regalos. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.8050954302800071,1
Amenazó con difundir fotos si no enviaba más contenido. Fue muy insistente y usó frases de secreto y confianza.,extorsion,0.8938850720303351,1
Le dijeron a mi hijo que enviara fotos sin ropa para demostrar confianza. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.7404313557933295,1
Mi hijo recibió mensajes que no entiendo bien.,desconocido,0.1312214212691906,0
Recibimos mensajes de un número desconocido haciendo preguntas personales a mi hija.,contacto_inapropiado,0.39664384994353447,0
Quedó en ver a mi hija en un centro comercial sin nuestro permiso. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.8255850175984545,1
"Dijo que si no le enviaba dinero, publicaría conversaciones privadas. Fue muy insistente y usó frases de secreto y confianza.",extorsion,0.8964806575183557,1
Un desconocido contactó a mi hijo por Instagram diciendo que quería ser su amigo.,contacto_inapropiado,0.3844328907383137,0
Alguien se comunicó con mi hijo por Facebook de forma extraña y persistente.,contacto_inapropiado,0.41867732471654806,0
Un contacto solicitó videos íntimos a cambio de dinero y regalos. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.8099994294973781,1
"Le dijo a mi hija 'no le cuentes a tus papás, es nuestro secreto'. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.773141160168305,1
Le dijeron a mi hijo que enviara fotos sin ropa para demostrar confianza. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.7893495954992966,1
Alguien se comunicó con mi hijo por Discord de forma extraña y persistente.,contacto_inapropiado,0.3574359085694566,0
"Primero fue amable, luego empezó a decirle que sus padres no la entendían. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.883366226938848,1
Alguien se comunicó con mi hijo por TikTok de forma extraña y persistente.,contacto_inapropiado,0.6012427767819264,1
"Le dijo a mi hija 'no le cuentes a tus papás, es nuestro secreto'. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.7501846716275931,1
Un contacto solicitó videos íntimos a cambio de dinero y regalos. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.8507513303562915,1
Quedó en ver a mi hija en un centro comercial sin nuestro permiso. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.8153964982220229,1
Obligó a mi hija a seguir enviando fotos con amenazas. Fue muy insistente y usó frases de secreto y confianza.,extorsion,0.8729409798796165,1
Este usuario se hace pasar por compañero de colegio para ganar confianza y luego pide fotos. Fue muy insistente y usó frases de secreto y confianza.,grooming,0.8673743419727622,1
Le dijeron a mi hijo que enviara fotos sin ropa para demostrar confianza. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.8632906451866261,1
Le dijeron a mi hijo que enviara fotos sin ropa para demostrar confianza. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.8064679659751752,1
Este usuario se hace pasar por compañero de colegio para ganar confianza y luego pide fotos. Fue muy insistente y usó frases de secreto y confianza.,grooming,0.7946785882060087,1
Insistió en reunirse a solas con mi hijo en su casa. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.8447084754824143,1
Un desconocido contactó a mi hijo por Facebook diciendo que quería ser su amigo.,contacto_inapropiado,0.4826479397914422,0
Insistió en reunirse a solas con mi hijo en su casa. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.9357169075934872,1
Le dijeron a mi hijo que enviara fotos sin ropa para demostrar confianza. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.7618581435056924,1
Recibimos mensajes de un número desconocido haciendo preguntas personales a mi hija.,contacto_inapropiado,0.4726308191741961,0
"Le dijo a mi hija 'no le cuentes a tus papás, es nuestro secreto'. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.7719182360728115,1
Le dijeron a mi hijo que enviara fotos sin ropa para demostrar confianza. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.8602296174803548,1
Recibimos mensajes de un número desconocido haciendo preguntas personales a mi hija.,contacto_inapropiado,0.6193434042197585,1
Propuso encontrarse con mi hijo en un parque después de clases. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.8968327406122845,1
Amenazó con difundir fotos si no enviaba más contenido. Fue muy insistente y usó frases de secreto y confianza.,extorsion,0.9111997097706876,1
Alguien se comunicó con mi hijo por WhatsApp de forma extraña y persistente.,contacto_inapropiado,0.582310573341446,1
Un desconocido contactó a mi hijo por Facebook diciendo que quería ser su amigo.,contacto_inapropiado,0.5236757172521632,1
Un contacto solicitó videos íntimos a cambio de dinero y regalos. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.826824589480947,1
"Le pidieron fotos a mi hija de 12 años por TikTok, diciendo que era para un juego. Fue muy insistente y usó frases de secreto y confianza.",solicitud_material,0.7759679549482308,1
Alguien se comunicó con mi hijo por Facebook de forma extraña y persistente.,contacto_inapropiado,0.41305480546479256,0
Recibimos mensajes de un número desconocido haciendo preguntas personales a mi hija.,contacto_inapropiado,0.5280998053604081,1
"Le dijo a mi hija 'no le cuentes a tus papás, es nuestro secreto'. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.8616669516339599,1
Alguien se comunicó con mi hijo por Instagram de forma extraña y persistente.,contacto_inapropiado,0.3887557105277645,0
"Le dijo a mi hija 'no le cuentes a tus papás, es nuestro secreto'. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.8245373422325145,1
"Le pidieron fotos a mi hija de 12 años por Discord, diciendo que era para un juego. Fue muy insistente y usó frases de secreto y confianza.",solicitud_material,0.7836269486669754,1
"Le dijo a mi hija 'no le cuentes a tus papás, es nuestro secreto'. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.9196094633204911,1
Hay un contacto que no reconozco pero no sé si es peligroso.,desconocido,0.17630922209989636,0
Propuso encontrarse con mi hijo en un parque después de clases. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.8198319797686153,1
Alguien se comunicó con mi hijo por Facebook de forma extraña y persistente.,contacto_inapropiado,0.4554938557079447,0
Este usuario se hace pasar por compañero de colegio para ganar confianza y luego pide fotos. Fue muy insistente y usó frases de secreto y confianza.,grooming,0.7680105737730348,1
Alguien se comunicó con mi hijo por TikTok de forma extraña y persistente.,contacto_inapropiado,0.5991707509164246,1
Un desconocido contactó a mi hijo por Instagram diciendo que quería ser su amigo.,contacto_inapropiado,0.5447718338853773,1
Un contacto solicitó videos íntimos a cambio de dinero y regalos. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.8494633183125291,1
"Primero fue amable, luego empezó a decirle que sus padres no la entendían. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.7654932691836155,1
Insistió en reunirse a solas con mi hijo en su casa. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.8989088916744986,1
"Primero fue amable, luego empezó a decirle que sus padres no la entendían. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.893738026453825,1
Propuso encontrarse con mi hijo en un parque después de clases. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.9288070483056199,1
Un contacto solicitó videos íntimos a cambio de dinero y regalos. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.8007791697881869,1
Este usuario se hace pasar por compañero de colegio para ganar confianza y luego pide fotos. Fue muy insistente y usó frases de secreto y confianza.,grooming,0.914519724532213,1
Este usuario se hace pasar por compañero de colegio para ganar confianza y luego pide fotos. Fue muy insistente y usó frases de secreto y confianza.,grooming,0.8874383226242918,1
"Le dijo a mi hija 'no le cuentes a tus papás, es nuestro secreto'. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.9001265536512819,1
Un contacto solicitó videos íntimos a cambio de dinero y regalos. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.8123302431496738,1
