text,category,category_code,severity,risk,dialect
vi un mensaje de mi hijo le propusieron verse en un lugar escondido che,cita_persona,CAT-04,high,1,argentina
mi hija quisieron verla sola,cita_persona,CAT-04,medium,0,neutral
o sea vi un mensaje de mandame fotos desnudas ya bacano,solicitud_material,CAT-02,high,1,colombia
una persona me escribio diciendo que shh es secreto mandame fotos desnudas,grooming,CAT-03,severe,1,neutral
una persona me escribio diciendo que pasame una foto en ropa interior pibe,solicitud_material,CAT-02,high,1,argentina
una persona me escribio diciendo que un tipo quiso verme a solas man,cita_persona,CAT-04,medium,0,colombia
vi un mensaje de mi sobrina le exigieron fotos intimas y me chantajeo,solicitud_material,CAT-02,severe,1,neutral
vi un mensaje de mi hijo amenazaron con difundir la verdad sus fotos orale,extorsion,CAT-05,high,1,mexico
un odulto me pidio una foto normal,solicitud_material,CAT-02,medium,0,neutral
una mujer me envio un mensaje que me parecio raro pibe,contacto_inapropiado,CAT-01,low,0,argentina
me contactaron por redes diciendo que un desconocido me manipulo diciendo que tus amigos bueno no te quieren y me exigio fotos,grooming,CAT-03,critical,1,argentina
enviame una foto en ropa interior wey,solicitud_material,CAT-02,high,1,mexico
alguien me dijo que un tipo me propuso quedar en un sitio apartado man,cita_persona,CAT-04,high,1,colombia
vi un mensaje de enviame fotos la verdad intimas o publico todo,solicitud_material,CAT-02,severe,1,mexico
me contactaron por redes diciendo que juguemos un juego secreto y mandame fotos copado,grooming,CAT-03,high,1,argentina
vi un mensaje de juguemos un juego secreto y mandame fotos,grooming,CAT-03,high,1,neutral
una persona me escribio diciendo que tu familia no entiende mandame fotos,grooming,CAT-03,critical,1,neutral
una persona me escribio diciendo que un hombre me hablo de forma inapropiada,contacto_inapropiado,CAT-01,medium,0,mexico
vi un mensaje de un menor recibio mensajes de un adulto con palabras sexuales agresivas,contacto_inapropiado,CAT-01,critical,1,neutral
vi un mensaje de un adulto me dijo que tus padres no te comprenden,grooming,CAT-03,medium,0,colombia
alguien me dijo que yo si te entiendo y me pidio fotos,grooming,CAT-03,high,1,mexico
me contactaron la verdad por redes diciendo que un adulto me describio actos sexuales de forma directa copado,contacto_inapropiado,CAT-01,critical,1,argentina
una persona me escribio diciendo que mi amigo recibio mensajes de alguien diciendole que era especial neta,grooming,CAT-03,low,0,mexico
recibi un mensaje de mi sobrina amenazaron con difundir sus fotos parce,extorsion,CAT-05,high,1,colombia
vi un mensaje de mi hija le propusieron verse en un lugar escondido wey,cita_persona,CAT-04,high,1,mexico
tu la verdad familia no entiende mandame fotos,grooming,CAT-03,critical,1,neutral
una persona me bueno escribio diciendo que enviame fotos en ropa interior ya che,solicitud_material,CAT-02,critical,1,argentina
me contactaron por redes diciendo o sea que mandame fotos en ropa interior o le cuento a todos,solicitud_material,CAT-02,critical,1,argentina
me contactaron por redes diciendo que tu familia no intiende mandame fotos,grooming,CAT-03,critical,1,neutral
vi un mensaje de mandame fotos desnudas o te funo copado,solicitud_material,CAT-02,severe,1,argentina
me contactaron por redes diciendo que un tipo solicito material sexual de forma coercitiva carnal,solicitud_material,CAT-02,severe,1,mexico
una persona me escribio diciendo que recibi un mensaje de un tipo que no entendi bien,contacto_inapropiado,CAT-01,low,0,mexico
vi un pues mensaje de un tipo me dijo que tu familia no entiende,grooming,CAT-03,medium,0,neutral
recibi un mensaje de una mujer munifesto comentarios de indole sexual explicita man,contacto_inapropiado,CAT-01,critical,1,colombia
recibi un mensaje de una mujer me pidio una foto normal,solicitud_material,CAT-02,medium,0,colombia
vi un mensaje de alguien me controlo tus amigos no te quieren y me obligo a enviar fotos desnudas,grooming,CAT-03,severe,1,argentina
alguien me dijo que alguien me hizo creer que era el unico que me entendia y me exploto sexualmente orale,grooming,CAT-03,severe,1,mexico
recibi un o sea mensaje de no le digas a tus papas y enviame fotos,grooming,CAT-03,high,1,neutral
recibi un mensaje de mi amigo recibio mensajes de un desconocido diciendole que era especial pibe,grooming,CAT-03,low,0,argentina
alguien me dijo que mi hijo recibio comentarios de alguien que la incomodaron,contacto_inapropiado,CAT-01,medium,0,argentina
me contactaron por redes diciendo que recibi un mensaje de un tipo que no entendi bien parcero,contacto_inapropiado,CAT-01,low,0,colombia
vi un mensaje de tu familia no entiende yo si mandame fotos orale,grooming,CAT-03,severe,1,mexico
me contactaron por redes diciendo que alguien me envio un mensaje que me parecio raro,contacto_inapropiado,CAT-01,low,0,mexico
vi un mensaje de un desconocido me manipulo diciendo entonces que tus padres no te comprenden y me exigio fotos parce,grooming,CAT-03,critical,1,colombia
una persona me escribio diciendo que un hombre pues me dijo cosas que no me gustaron,contacto_inapropiado,CAT-01,medium,0,argentina
me contactaron por redes diciendo que alguien verbalizo contenido pues sexual agresivo,contacto_inapropiado,CAT-01,critical,1,colombia
un niño recibio mensajes de un desconocido con contenido sexual,contacto_inapropiado,CAT-01,high,1,argentina
una persona mayor me insulto de formu sexual man,contacto_inapropiado,CAT-01,critical,1,colombia
vi un mensaje de una mujer manifesto comentarios de indole sexual explicita bacano,contacto_inapropiado,CAT-01,critical,1,colombia
vi un mensaje de una entonces persona mayor me pidio fotos sin ropa,solicitud_material,CAT-02,high,1,neutral
alguien me dijo entonces que un desconocido quiso verme a solas,cita_persona,CAT-04,medium,0,argentina
me contactaron por redes diciendo que mi amigo fue manipulado por una persona para enviar material intimo pues,grooming,CAT-03,severe,1,neutral
recibi un mensaje de enviame fotos en ropa interior ya pibe,solicitud_material,CAT-02,critical,1,argentina
alguien me dijo que mi sobrino le propusieron salir,cita_persona,CAT-04,low,0,mexico
un adulto amenazo con difundir fotos,extorsion,CAT-05,high,1,neutral
recibi un mensaje de pasame fotos sin ropa,solicitud_material,CAT-02,high,1,neutral
mi amiga recibio un mensaje de un adulto un poco incomodo,contacto_inapropiado,CAT-01,low,0,mexico
me contactaron por redes diciendo que mi amigo recibio un mensaje de un pues tipo un poco incomodo,contacto_inapropiado,CAT-01,low,0,mexico
recibi un mensaje la verdad de una persona mayor quiso verme a solas man,cita_persona,CAT-04,medium,0,colombia
vi un mensaje de mi amigo fue manipulado por una persona para enviar material intimo,grooming,CAT-03,severe,1,neutral
me contactaron por redes diciendo que una mujer me pidio una foto normal,solicitud_material,CAT-02,medium,0,colombia
un desconocido manifesto comentarios de indole sexual explicita,contacto_inapropiado,CAT-01,critical,1,mexico
vi un mensaje de mi sobrina recibio comentarios de un adulto que la incomodaron,contacto_inapropiado,CAT-01,medium,0,argentina
vi un mensaje de un desconocido me dijo que era especial,grooming,CAT-03,low,0,colombia
me contactaron por redes diciendo que alguien me hizo comentarios que me incomodaron parce,contacto_inapropiado,CAT-01,medium,0,colombia
recibi un mensaje de mi hijo le dijeron que no le cuentes a tus papas,grooming,CAT-03,medium,0,argentina
me contactaron por redes diciendo bueno que una persona me controlo tus padres no te comprenden y me obligo a enviar fotos desnudas chevere,grooming,CAT-03,severe,1,colombia
alguien me dijo que mi amigo le propusieron un juego secreto y le pidieron fotos che,grooming,CAT-03,high,1,argentina
me contactaron por redes diciendo que una niña recibio mensajes de un desconocido con contenido sexual o sea che,contacto_inapropiado,CAT-01,high,1,argentina
recibi un entonces mensaje de pasame fotos en ropa interior es solo para mi,solicitud_material,CAT-02,severe,1,neutral
vi un mensaje de una persona mayor me envio comentarios sexuales explicitos chido,contacto_inapropiado,CAT-01,high,1,mexico
me contactaron por redes diciendo que un niño la aislaron y le pidieron fotos intimas orale,grooming,CAT-03,critical,1,mexico
una persona me escribio diciendo que alguien insistio en quedar solo a pesar de que le dije que no boliche,cita_persona,CAT-04,critical,1,argentina
me contactaron por redes diciendo que mi hija le pidieron una foto,solicitud_material,CAT-02,low,0,argentina
una persona me escribio diciendo que un pues tipo me amenazo con difundir material intimo si no enviaba mas,extorsion,CAT-05,severe,1,argentina
alguien me dijo que un adulto me dijo que solo yo te quiero ayudar bacano,grooming,CAT-03,medium,0,colombia
elguien me dijo que alguien me o sea dijo cosas sexuales sin que yo lo pidiera,contacto_inapropiado,CAT-01,high,1,colombia
me contactaron por redes diciendo que tu familia no entiende mandame fotos neta,grooming,CAT-03,critical,1,mexico
me contactaron por redes diciindo que mi amiga recibio comentarios de alguien que la incomodaron man,contacto_inapropiado,CAT-01,medium,0,colombia
una persona me escribio diciendo que mi sobrino recibio comentarios de alguien que la incomodaron,contacto_inapropiado,CAT-01,medium,0,colombia
una persona solicito material sexual de forma coercitiva,solicitud_material,CAT-02,severe,1,argentina
una persona me escribio diciendo que un odulto me dijo cosas sexuales muy explicitas,contacto_inapropiado,CAT-01,critical,1,neutral
vi un mensaje de pasame fotos en ropa interior es solo para mi chevere,solicitud_material,CAT-02,severe,1,colombia
recibi un mensaje de un hombre me invito a salir che,cita_persona,CAT-04,low,0,argentina
vi un mensoje de mandame pues fotos desnudas ya,solicitud_material,CAT-02,high,1,mexico
alguien me dijo que pasame fotos o le cuento a todos che,extorsion,CAT-05,critical,1,argentina
una persona me escribio diciendo o sea que solo yo te entiendo pasame fotos,grooming,CAT-03,critical,1,neutral
un desconocido me aislo de mis amigos y me pidio imagenes intimas,grooming,CAT-03,critical,1,neutral
me contactaron la verdad por redes diciendo que un adulto exigio mas imagenes so pena de publicarlas,extorsion,CAT-05,critical,1,argentina
alguien me dijo que tu familia no entiende yo si mandame pues fotos,grooming,CAT-03,severe,1,mexico
alguien me dijo la verdad que alguien me hablo de forma inapropiada chido,contacto_inapropiado,CAT-01,medium,0,mexico
recibi un entonces mensoje de una persona me saludo de una forma extraña,contacto_inapropiado,CAT-01,low,0,mexico
recibi un mensaje de un tipo me dijo que era especial posta,grooming,CAT-03,low,0,argentina
me contactaron por redes diciendo que un niño le pidieron una foto comun,solicitud_material,CAT-02,medium,0,neutral
vi un mensaje de un adulto amenazo con difundir material intimo si pues no recibia mas,extorsion,CAT-05,severe,1,colombia
vi un mensaje de pasame material o lo difundo copado,extorsion,CAT-05,high,1,argentina
me contactaron por redes diciendo que recibi un mensaje de una persona que no entendi bien wey,contacto_inapropiado,CAT-01,low,0,mexico
recibi un mensaje de mi sobrina le dijeron que contarian algo si no obedecia parce o sea,extorsion,CAT-05,medium,0,colombia
me contactaron por redes diciendo que no le digas a tus papas y enviame fotos boliche,grooming,CAT-03,high,1,argentina
o sea me contactaron por redes diciendo que enviame fotografias intimas,solicitud_material,CAT-02,high,1,argentina
un adulto amenazo con divulgar imagenes privadas,extorsion,CAT-05,high,1,colombia
una persona me escribio diciendo que un adulto me dijo que era especial,grooming,CAT-03,low,0,neutral
mi sobrina recibio pues comentarios de una mujer que la incomodaron chevere,contacto_inapropiado,CAT-01,medium,0,colombia
una persona mayor me saludo pues de una forma extraña parce,contacto_inapropiado,CAT-01,low,0,colombia
alguien me pues dijo que una persona me envio comentarios sexuales explicitos,contacto_inapropiado,CAT-01,high,1,neutral
pasame imagenes desnudas ya,solicitud_material,CAT-02,critical,1,colombia
vi un mensaje de un adulto verbalizo contenido sexual agresivo chido pues,contacto_inapropiado,CAT-01,critical,1,mexico
alguien me dijo que un niño la presionaron para quedar sola parcero,cita_persona,CAT-04,critical,1,colombia
me contactaron por redes diciendo que un adulto me hablo de forma inapropiada che,contacto_inapropiado,CAT-01,medium,0,argentina
alguien me dijo que buano una persona me pidio que es solo para mi,grooming,CAT-03,medium,0,colombia
vi un mensaje de bueno una persona mayor me envio un mensaje que me parecio raro,contacto_inapropiado,CAT-01,low,0,colombia
alguien me dijo que una persona mayor me presiono para mandar fotos sin ropa,solicitud_material,CAT-02,critical,1,neutral
una persona me escribio diciendo o sea que una mujer me invito a salir,cita_persona,CAT-04,low,0,argentina
me contactaron por redes diciendo entonces que un niño le dijeron que entre nosotros,grooming,CAT-03,medium,0,neutral
alguien me dijo que un adulto me dijo que nos vieramos en un lugar escondido,cita_persona,CAT-04,high,1,argentina
mandame una foto en ropa interior chevere,solicitud_material,CAT-02,high,1,colombia
recibi un mensaje de un desconocido me extorsiono exigiendo mas fotos o publicaria todo che,extorsion,CAT-05,severe,1,argentina
me contactaron por redes diciendo que alguien exigio fotografias y videos desnudos y amenazo con difundirlos,solicitud_material,CAT-02,severe,1,mexico
vi un mensaje de alguien me aislo de mis amigos y me pidio fotos desnudas man,grooming,CAT-03,critical,1,colombia
recibi un mensaje de un hombre me hablo de forma inapropiada,contacto_inapropiado,CAT-01,medium,0,neutral
vi un mensaje de mi amigo la aislaron y le pidieron fotos intimas,grooming,CAT-03,critical,1,colombia
alguien me dijo que pasame fotos en ropa interior es solo para mi entonces,solicitud_material,CAT-02,severe,1,neutral
pasame fotos sin ropa,solicitud_material,CAT-02,high,1,neutral
recibi un mensaje de shh es secreto mandame fotos desnudas la verdad pibe,grooming,CAT-03,severe,1,argentina
vi un mensaje de una persona me o sea pregunto si podia enviarle una foto che,solicitud_material,CAT-02,low,0,argentina
vi un mensaje de un hombre me dijo que tus o sea padres no te comprenden y me pidio fotos,grooming,CAT-03,high,1,neutral
me contactaron por redes diciendo que una mujer exigio fotografias y videos desnudos y amenazo con difundirlos man,solicitud_material,CAT-02,severe,1,colombia
recibi un mensaje de mi sobrina recibio mensajes de un tipo con contenido sexual,contacto_inapropiado,CAT-01,high,1,argentina
alguien me la verdad dijo que recibi un mensaje de una persona mayor que no entendi bien orale,contacto_inapropiado,CAT-01,low,0,mexico
una persona me escribio diciendo que mi hija la obligaron a encontrarse a escondidas con un hombre wey,cita_persona,CAT-04,severe,1,mexico
recibi un mensaje de un desconocido me pidio que le mandara una foto,solicitud_material,CAT-02,low,0,mexico
recibi un mensaje entonces de un menor quisieron verla sola copado,cita_persona,CAT-04,medium,0,argentina
alguien me dijo que mi sobrina recibio mensajes de un tipo con contenido sexual pibe,contacto_inapropiado,CAT-01,high,1,argentina
alguien me aislo de mis amigos y me pidio fotos bueno en ropa interior copado,grooming,CAT-03,critical,1,argentina
alguien me dijo que una persona me propuso quedar en un sitio apartado,cita_persona,CAT-04,high,1,neutral
un desconocido me describio actos sexuales de forma directa man,contacto_inapropiado,CAT-01,critical,1,colombia
recibi un mensaje de mi hijo le dijeron que es solo para mi bueno boliche,grooming,CAT-03,medium,0,argentina
alguien me dijo que una persona mayor exigio mas imagenes so pena de publicarlas,extorsion,CAT-05,critical,1,colombia
vi un mensaje de una niña recibio mensajes de una mujer con o sea contenido sexual boliche,contacto_inapropiado,CAT-01,high,1,argentina
una persona me dijo que era especial che,grooming,CAT-03,low,0,argentina
una persona me escribio diciendo que mi amiga la obligaron a la verdad encontrarse a escondidas con un hombre,cita_persona,CAT-04,severe,1,mexico
alguien me dijo que una persona me saludo de una forma extraña pibe,contacto_inapropiado,CAT-01,low,0,argentina
me contactaron por redes diciendo que juguemos un juego secreto y mandame fotos,grooming,CAT-03,high,1,colombia
alguien me dijo que shh la verdad es secreto mandame fotos desnudas,grooming,CAT-03,severe,1,mexico
una persona me escribio diciendo que mandame pues mas imagenes o viralizo boliche,extorsion,CAT-05,critical,1,argentina
vi un mensaje de un desconocido me saludo de una forma extraña la verdad,contacto_inapropiado,CAT-01,low,0,mexico
vi un mensaje de mandame dinero y mas fotos o publico todo bacano,extorsion,CAT-05,severe,1,colombia
un hombre me envio comentarios sexuales explicitos boliche entonces,contacto_inapropiado,CAT-01,high,1,argentina
vi un mensaje de mi hijo le propusieron verse en un lugar escondido,cita_persona,CAT-04,high,1,argentina
alguien me pregunto si podia enviarle una foto pibe,solicitud_material,CAT-02,low,0,argentina
recibi un mensaje de un tipo me envio pues un mensaje que me parecio raro,contacto_inapropiado,CAT-01,low,0,argentina
una persona bueno me escribio diciendo que un tipo me manipulo diciendo que tu familia no entiende y me exigio fotos,grooming,CAT-03,critical,1,argentina
alguien me dijo que mi hijo fue manipulado por una mujer para enviar material intimo,grooming,CAT-03,severe,1,argentina
una persona me escribio diciendo que mi amigo le propusieron salir orale,cita_persona,CAT-04,low,0,mexico
vi un mensaje de una persona insistio en quedar solo a pesar de que le dije que no,cita_persona,CAT-04,critical,1,neutral
recibi un mensaje de un desconocido me propuso un juego secreto y me pidio fotos en ropa interior,grooming,CAT-03,high,1,argentina
